session ID,日付,スクロール率(%),現在のスクロール位置(px),ページ全体の高さ(px),ビューポートの高さ(px),動画再生時間(秒),案内が表示されたか,デバイス,セッション時間,アクション
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 18:56:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",60.048,normal
8575cd80-2429-4c47-93a2-d0e1eaca0ced,2024-12-04 18:56:31,100,1114,798,316.5,70.412,非表示,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1457.352,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 18:56:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",90.049,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 18:57:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",120.05,normal
8575cd80-2429-4c47-93a2-d0e1eaca0ced,2024-12-04 18:57:31,100,1114,798,316.5,70.412,非表示,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1517.35,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 18:57:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",150.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 18:58:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",180.048,normal
8575cd80-2429-4c47-93a2-d0e1eaca0ced,2024-12-04 18:58:31,100,1114,798,316.5,70.412,非表示,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1577.361,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 18:58:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",210.051,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 18:59:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",240.05,normal
8575cd80-2429-4c47-93a2-d0e1eaca0ced,2024-12-04 18:59:31,100,1114,798,316.5,70.412,非表示,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1637.357,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 18:59:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",270.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:00:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",300.049,normal
8575cd80-2429-4c47-93a2-d0e1eaca0ced,2024-12-04 19:00:31,100,1114,798,316.5,70.412,非表示,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1697.354,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:00:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",330.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:01:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",360.05,normal
8575cd80-2429-4c47-93a2-d0e1eaca0ced,2024-12-04 19:01:31,100,1114,798,316.5,70.412,非表示,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1757.352,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:01:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",390.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:02:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",420.057,normal
8575cd80-2429-4c47-93a2-d0e1eaca0ced,2024-12-04 19:02:31,100,1114,798,316.5,70.412,非表示,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1817.352,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:02:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",450.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:03:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",480.049,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:03:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",510.059,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:04:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",540.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:04:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",570.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:05:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",600.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:05:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",630.048,normal
ed0316ab-196f-444e-ad20-04f5939029d1,2024-12-04 19:06:07,0,0,0,0,626.605,表示,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.3",750.364,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:06:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",660.05,normal
ed0316ab-196f-444e-ad20-04f5939029d1,2024-12-04 19:06:37,0,0,0,0,626.605,表示,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.3",780.363,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:06:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",690.05,normal
ed0316ab-196f-444e-ad20-04f5939029d1,2024-12-04 19:07:07,0,0,0,0,626.605,表示,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.3",810.365,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:07:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",720.05,normal
ed0316ab-196f-444e-ad20-04f5939029d1,2024-12-04 19:07:37,0,0,0,0,626.605,表示,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.3",840.365,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:07:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",750.05,normal
ed0316ab-196f-444e-ad20-04f5939029d1,2024-12-04 19:08:07,0,0,0,0,626.605,表示,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.3",870.366,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:08:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",780.05,normal
ed0316ab-196f-444e-ad20-04f5939029d1,2024-12-04 19:08:19,0,0,0,0,626.605,表示,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.3",882.4,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:08:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",810.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:09:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",840.049,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:09:46,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",870.05,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:10:16,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",900.047,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:10:27,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",911.234,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:15:17,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",1201.678,normal
de70eaeb-e977-46af-9db0-b5869532022e,2024-12-04 19:17:19,100,657,573,84,607.709,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.2",316.332,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:25:59,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",1843.288,normal
8d141a74-5d8d-4b80-a20d-3a39c89b909d,2024-12-04 19:26:00,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",1844.531,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 19:59:47,100,742,634,108,0,非表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",15.037,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:03:44,10,969,319,64,149.723,非表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",251.672,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:06:24,10,969,319,64,257.735,非表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",411.815,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:14:24,97,4915,634,4173,626.603,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",891.398,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:14:23,97,4915,634,4173,626.603,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",890.508,cta_click
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:14:35,97,4915,634,4173,626.603,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",902.161,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:14:42,98,4915,634,4203,626.603,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",909.515,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:14:57,98,4915,634,4203,626.603,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",924.073,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:15:28,98,4915,634,4203,626.603,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",955.877,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:15:34,97,4915,634,4173,626.603,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",961.827,normal
9f0f7054-61cc-4910-9267-a3c677b4f463,2024-12-04 20:16:08,98,4915,634,4203,626.603,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",995.962,normal
420a0385-9d61-4922-9294-3cafa75a1188,2024-12-04 20:20:30,0,0,0,0,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",10.296,normal
420a0385-9d61-4922-9294-3cafa75a1188,2024-12-04 20:20:33,0,0,0,0,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",13.032,normal
3e42bdc9-0c70-45c4-a4b1-3f01096a03be,2024-12-04 20:20:35,0,0,0,0,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1.525,normal
261cc298-89f9-4504-bbbb-08164334e93e,2024-12-04 20:20:38,0,0,0,0,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",2.719,normal
393633a4-7591-488a-a2b5-d33a0ff56e97,2024-12-04 20:20:41,3,4915,628,132,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",2.382,normal
9c8bf69e-b851-466b-b985-c180cdee020d,2024-12-04 20:20:42,0,0,0,0,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1.896,normal
7e1ba450-4cd7-48ac-a601-2107e4646051,2024-12-04 20:21:13,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 12; M2102J20SG Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",5.323,normal
8b8f444c-2d31-4b61-9e06-f4420e11534c,2024-12-04 20:21:39,36,4915,628,1529,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",21.576,normal
8b8f444c-2d31-4b61-9e06-f4420e11534c,2024-12-04 20:21:43,36,4915,628,1529,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",25.034,normal
8b8f444c-2d31-4b61-9e06-f4420e11534c,2024-12-04 20:21:52,36,4915,628,1529,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",34.417,normal
8b8f444c-2d31-4b61-9e06-f4420e11534c,2024-12-04 20:22:09,43,4915,628,1857,0,表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",51.384,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:51:54,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",10.032,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:51:58,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",13.655,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:52:04,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",20.031,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:52:14,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",30.033,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:52:24,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",40.031,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:52:35,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",50.951,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:52:45,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",60.953,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:53:15,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",90.95,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:53:45,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",120.95,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:54:29,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",164.963,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:55:29,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",224.952,normal
4b450d5a-f011-4e20-8341-c0bea75103de,2024-12-04 20:56:29,0,0,0,0,0,非表示,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP2A.240905.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Mobile Safari/537.36 Line/14.20.1/IAB",284.992,normal
67e1bb20-4d4c-4d83-bb47-1cea0620731a,2024-12-04 22:50:02,100,657,553,104,0,非表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.3",10.902,normal
67e1bb20-4d4c-4d83-bb47-1cea0620731a,2024-12-04 22:50:13,100,657,553,104,0,非表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/14.19.3",22.032,normal
00a6b5b7-74c7-4731-b6d7-cdc777084698,2024-12-04 22:50:15,100,657,553,104,503.977,非表示,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.73 Mobile/15E148 Safari/604.1",12.534,normal
